1742.3,72.9,9.6,0.0527909,0.0518716,0.0250747,0.0247573,0,0.077196,no
554.5,35.5,7,0.0497252,0.0483871,0.0966376,0.0932203,0,0.0663655,no
3623.5,759.2,64.8,0.186293,0.185404,0.241875,0.241121,2.3,0.267118,no
3552.9,2020.4,123.2,0.349554,0.349091,0.453195,0.453163,0.3,0.553568,no
405,68.1,7.4,0.167165,0.150667,0.316279,0.2875,0,0.207901,no
1433.9,52,8.4,0.0965327,0.0982269,0.140013,0.140173,0,0.109141,no
1433.9,59.9,9.3,0.109574,0.109574,0.144798,0.144798,0.2,0.113884,no
6384,1400.8,206.4,0.460884,0.459688,0.47117,0.470395,0.1,0.425972,no
2209.3,88.7,12.2,0.140033,0.140016,0.229231,0.22918,0.1,0.166203,no
2945.1,271.3,18.5,0.205598,0.20425,0.112326,0.112121,0,0.194222,no
2861.2,101.7,13.5,0.168463,0.168463,0.0416073,0.0415534,0,0.116067,no
952,224,34.4,0.40267,0.385836,0.624625,0.606838,0,0.472269,no
366,50.7,7.2,0.158563,0.153968,0.3016,0.295349,0,0.211749,no
352,52.2,6.9,0.168707,0.147368,0.278049,0.265116,0,0.194034,no
322.3,54.4,13.6,0.356767,0.351351,0.668649,0.666667,3,0.519081,no
1186.2,206.8,16.1,0.198925,0.229032,0.272061,0.31445,0,0.218171,no
3492.2,277,31.9,0.210077,0.210043,0.174105,0.173857,0.1,0.223984,no
1118.6,1367.5,81,0.914886,0.937405,0.96884,0.979891,2.3,0.850699,high
3836.4,521,43.2,0.0668104,0.0668104,0.087109,0.0870512,0,0.106661,no
3064.3,1791.3,124.3,0.436968,0.409692,0.550727,0.512998,2.9,0.612248,low
651,71.6,14.6,0.384375,0.384375,0.562092,0.56057,3,0.46467,no
915.5,30.5,5.5,0.0951364,0.0936783,0.144687,0.14632,0,0.139268,no
4207.1,633.1,43.2,0.190315,0.190151,0.235308,0.234966,11.9,0.286848,no
8632.7,396.9,44.1,0.0794521,0.0785553,0.11489,0.11315,0,0.12061,no
308.1,15,3,0.207373,0.205479,0.137931,0.137931,0,0.188251,no
2994.1,29.6,5,0.0241866,0.0241245,0.0171649,0.0171381,0.4,0.0222397,no
1634.8,76.2,8.9,0.0877142,0.0872161,0.114073,0.114073,0.2,0.0951798,no
2320.2,45.5,7.6,0.175424,0.174565,0.224414,0.224174,0.1,0.202647,no
1863.4,200.2,15.6,0.0837209,0.0864,0.135849,0.140078,0.8,0.0864926,no
1882,177.1,16.4,0.0984,0.0953488,0.154864,0.150189,0.8,0.0919724,no
1271.7,651.6,34.5,0.232883,0.232883,0.411473,0.412093,0.4,0.33814,no
1740.4,84.3,8.8,0.0697764,0.0695289,0.10723,0.106881,0.2,0.105759,no
2588.2,529.9,54.8,0.188547,0.189379,0.276431,0.276431,0.1,0.248407,no
980.9,211.9,40.3,0.281282,0.279397,0.513273,0.511413,0,0.366391,no
1160.2,17.1,3.7,0.0399488,0.0395437,0.0510548,0.0510548,0,0.0355971,no
2945.3,87.1,9.7,0.132709,0.132572,0.143242,0.14353,1.6,0.16199,no
2892.8,361.4,39.8,0.346718,0.346718,0.241225,0.241225,0,0.3321,no
668,67.2,9.2,0.0456274,0.0449438,0.0829493,0.0821918,0,0.188623,no
3616.8,177.2,14,0.159994,0.159801,0.0740113,0.0740113,0.1,0.137968,no
535.2,43.3,8.9,0.222414,0.226316,0.163265,0.166666,0,0.161789,no
341,5.2,1.3,0.0780992,0.0732558,0.151376,0.144737,0,0.104985,no
2874.4,297.1,39.8,0.351278,0.350843,0.24113,0.242713,0,0.337114,no
320.1,61.1,7.7,0.29711,0.291525,0.402618,0.395385,0.1,0.283661,no
1598.6,20.4,4.3,0.0314251,0.0312728,0.0589506,0.0589506,0,0.0372194,no
927,799.4,59.4,0.733189,0.735209,0.8,0.8,0,0.720496,low
2986.1,152.8,17.5,0.058671,0.0582931,0.02526,0.02526,0,0.0855631,no
3912,548.8,43.3,0.225843,0.225843,0.259143,0.259672,7.8,0.303886,no
2330.3,861.3,162.5,0.797086,0.794879,0.9293,0.929722,0,0.887781,low
431,34.2,27.8,0.7841,0.787654,0.850584,0.852873,0,0.598376,no
2306.3,1150.6,127.6,0.777549,0.776045,0.92196,0.922817,0,0.869748,no
230.1,82,9.9,1,1,1,1,0,0.977403,low
439,82.9,23.5,0.795215,0.783544,0.855947,0.84,0,0.661048,low
192.6,59.4,17.6,1,1,0.931034,0.931034,0,0.937184,no
2396.2,1252.7,125.9,0.789549,0.789693,0.916358,0.916358,0,0.866456,high
1929,699.4,78.8,0.734746,0.733898,0.742796,0.740645,0,0.635882,no
1624.7,217.6,47.3,0.65981,0.639235,0.628147,0.613924,0.4,0.621402,high
1620,335.6,46.8,0.702262,0.702992,0.664296,0.660425,0.3,0.63642,low
448,133.9,32,0.724607,0.706923,0.749068,0.738182,0.1,0.795082,high
453.6,168.1,34,0.751977,0.754762,0.745033,0.739623,0.2,0.819634,high
195.5,50,18.8,0.726027,0.68,0.780928,0.763513,0.6,0.771876,no
5376.1,3127.8,256.3,0.871934,0.871168,0.898708,0.898319,0.1,0.838768,no
1561,47.6,24.2,0.218962,0.217687,0.22695,0.22695,0,0.212428,no
2365.2,1234.3,124.5,0.782822,0.781723,0.912113,0.912113,0,0.856924,high
191.4,53.4,16.6,0.991837,1,0.931183,0.931034,0,0.93837,no
2120.3,647.7,96.2,0.799374,0.800134,0.85076,0.85076,0,0.752868,no
336.2,41.8,14.1,0.542857,0.412821,0.382716,0.367241,0,0.726289,high
5372.33,2937,245.111,0.867023,0.867709,0.90008,0.900879,0.1,0.839879,low
2154,1068.3,127.1,0.917941,0.917994,0.970601,0.970656,0,0.921123,no
1915.7,766.9,67.4,0.91719,0.9,0.970201,0.962549,0,0.887347,no
862.1,85.3,33.4,0.447382,0.469118,0.515354,0.537853,0,0.495829,high
2351.1,1176.5,120.4,0.779053,0.776312,0.905742,0.905742,0,0.854578,no
133,18.3,14.1,1,1,1,1,0,0.834586,no
2470.5,721.3,104,0.767868,0.767906,0.858275,0.858275,0,0.75341,no
2347.2,1233.5,120.2,0.792787,0.790849,0.915131,0.913623,0,0.861877,low
210,26.2,8.5,0.6,0.564706,0.570968,0.5,0,0.600476,no
614,74.1,36.5,0.890625,0.890625,0.897059,0.897059,0,0.719218,no
5133.89,2945.33,255.889,0.886542,0.875666,0.904762,0.898249,0,0.843263,no
5006.2,2984.4,258.1,0.893777,0.890768,0.911924,0.911035,0.2,0.854601,no
1155,840.2,51,0.958358,0.945798,0.974884,0.975,1,0.935498,high
1567.5,809,63.4,0.724782,0.724567,0.867472,0.86791,0,0.778182,high
1958.7,1365.2,150.6,0.603603,0.599553,0.59031,0.590015,0,0.59417,low
4330,5825.4,342,0.878635,0.878479,0.957027,0.956885,0,0.87619,low
2331.4,1190.2,121,0.791297,0.784048,0.911955,0.907345,0,0.857553,high
4313.7,5989.5,354.2,0.893601,0.892439,0.964774,0.962037,0,0.885365,low
2470.9,783.1,105.8,0.771547,0.771622,0.865681,0.865734,0.1,0.758022,no
4770.8,2961.7,265.2,0.906768,0.906131,0.923589,0.923121,0,0.869181,high
4721.7,3047,263.7,0.920323,0.920447,0.941864,0.942042,0.1,0.883008,no
1553,182.7,101.3,0.760983,0.765648,0.889082,0.887955,0,0.792853,high
1356.2,386.5,44.5,0.672325,0.660215,0.761634,0.751832,0,0.833215,no
762.8,70.3,27.7,0.454201,0.458537,0.516,0.521384,0,0.459397,high
1378,103.6,103.1,0.811707,0.813808,0.895053,0.89579,0,0.858418,low
985.1,97,50.8,0.98681,0.981364,0.991768,0.98849,0,0.977566,high
879.6,343.3,54.8,0.795192,0.795357,0.715115,0.715525,0,0.833305,low
3840.2,2384.1,187,0.775447,0.774468,0.841498,0.840562,0.8,0.667273,low
1395.9,1557.3,71.9,0.8625,0.857974,0.907794,0.906798,1.9,0.881295,high
1899.5,638.4,66.3,0.903396,0.907035,0.965676,0.966129,0,0.894708,no
2475,629.9,97.2,0.74123,0.739752,0.835081,0.83493,0,0.718663,no
1411,512.6,96.7,0.800448,0.800448,0.980042,0.980124,0,0.868533,no
681.6,135.1,55.2,0.821511,0.823276,0.711429,0.713842,0,0.829809,low
1736.7,255.3,102.1,0.963916,0.964563,0.987582,0.988235,0,0.966082,low
454,31,22.2,0.739535,0.730822,0.856132,0.845139,0,0.609251,low
384,70.4,20,0.967391,0.96875,0.982249,0.982456,0,0.951562,no
2488.3,727.6,98.5,0.747466,0.746429,0.837617,0.833721,0,0.716876,no
448,29.2,21.7,0.734742,0.739436,0.848095,0.845714,0,0.605134,high
2264.3,1695,141,0.770219,0.771429,0.880193,0.880193,0,0.801395,no
3362.2,2130.4,174.6,0.781367,0.784139,0.833744,0.835615,0.9,0.696229,high
3367.5,2370.5,188.25,0.809316,0.808511,0.854487,0.853846,0.6,0.716923,low
3364.8,2390.5,181.1,0.779037,0.779497,0.835385,0.835495,1.2,0.696581,low
1505.9,472.9,44.7,0.647813,0.634188,0.734574,0.722566,0.1,0.793618,no
1230.3,341.6,32.4,0.879357,0.882915,0.881344,0.888381,1.1,0.887598,no
134,3,2,0.153846,0.117647,0.138462,0.0967742,0,0.0895522,no
1734.7,284.9,93.2,0.940989,0.946117,0.977641,0.979412,0,0.955093,high
2469.1,915.4,99.6,0.708278,0.706863,0.694261,0.693137,0.1,0.934579,high
711.2,145.3,27.5,1,1,1,1,0,0.980737,low
2121.6,1772.8,134.1,0.938572,0.937209,0.955816,0.954831,0.6,0.933964,high
420.4,95.9,23.8,0.709815,0.689474,0.811707,0.791549,0,0.639872,low
1903,996.8,72.8,0.967011,0.96782,0.993386,0.993764,0.1,0.963111,no
4775.6,326.5,69.5,0.15814,0.15814,0.160795,0.161086,0,0.156567,high
546,52.8,20.3,0.233945,0.217949,0.296791,0.298387,0,0.344322,no
250.9,126.5,16.9,0.908974,0.919231,0.957407,0.966667,0.1,0.902319,low
522,2,2,0.0740741,0.0740741,0.0692308,0.0681818,0,0.0229885,no
1561.8,630.4,65.6,0.632545,0.632432,0.695276,0.694945,3.6,0.648702,no
420.3,153.1,22.3,0.995699,0.993548,0.995152,0.992727,0,0.923621,low
576,260.3,27.9,0.995,0.995,0.995745,0.995745,0.3,0.972222,no
788,0,0,0,0,0,0,0,0,no
308,46.2,15,0.623377,0.592593,0.604317,0.561224,0,0.548701,high
4228,1625.8,142.6,0.819304,0.819304,0.922842,0.922842,0,0.831717,no
4228,1619.8,143,0.817914,0.819011,0.925799,0.926165,0,0.835265,no
4250.5,2.6,2.6,0.0013597,0.00135635,0.002746,0.00274241,0,0.00246986,no
1954.2,206.1,14.5,0.495632,0.498621,0.639356,0.639387,0.3,0.617343,no
1965.3,224.2,14.9,0.519258,0.52069,0.65618,0.652088,0.3,0.586096,no
1950.6,189.4,14.7,0.567371,0.563636,0.718973,0.718973,0.4,0.636346,no
285,1,1,0,0,0.0192308,0.0185185,0,0.0105263,no
1010.8,252.3,46.5,0.947407,0.945556,0.960445,0.959333,0.1,0.973173,high
464,51.4,15,0.808,0.821333,0.923193,0.925893,2,0.94806,high
462,58.6,17.3,0.784889,0.850667,0.91,0.944545,3.2,0.943506,high
800,58.8,7.9,0.937755,0.932353,0.972364,0.969892,0,0.97575,low
1548.3,487,58.7,0.971637,0.976316,0.976286,0.978524,0,0.932698,high
1548.9,378.6,69.6,0.97807,0.97807,0.979195,0.979195,0,0.934921,low
388,39.8,7.3,0.22987,0.218518,0.404525,0.397333,0.4,0.311856,no
1800.4,1112.3,105.9,0.90933,0.904679,0.946522,0.94359,2.3,0.886366,low
308.2,37.3,9.3,1,1,1,1,0,0.980532,no
401,0,0,0,0,0,0,0,0,no
656.1,58.4,18.1,0.764812,0.766316,0.843878,0.845752,0,0.821344,high
1210.3,605.3,37.8,0.83927,0.839726,0.92963,0.92963,8.3,0.901429,low
254.3,72.8,25.3,0.872414,0.872414,0.915909,0.915909,0,0.812793,no
124,34.6,15.8,0.959259,0.966667,0.983333,0.983333,0,0.91371,high
1903.2,985,70.7,0.970476,0.973224,0.993007,0.993878,0.3,0.96427,low
3144,75,6.6,0.0839734,0.117051,0.115662,0.153906,0,0.214218,low
401,49.6,15.1,0.137931,0.129032,0.292208,0.283019,0,0.401496,no
679.1,98.1,28.5,0.970614,0.981579,0.988011,0.991339,0,0.987189,high
960.8,235.6,76.8,0.898305,0.898305,1,1,0,0.966796,no
1214.2,591,41.5,0.841395,0.830137,0.925519,0.921605,8.9,0.893096,low
831.25,505.375,87.25,0.966117,0.978022,0.994501,1,0.1,0.957471,no
497,51.75,20.125,0.279793,0.268657,0.343109,0.333333,0,0.386067,no
1646,893.6,67.9,0.973782,0.978769,0.994152,0.994152,0,0.963305,low
1647,909.4,72.5,0.97431,0.973913,0.993542,0.993567,0,0.962295,low
506.3,129.6,34.3,0.937379,0.932143,0.936788,0.931539,0,0.970753,low
2087.9,1415.6,127.7,0.92326,0.92445,0.955402,0.956094,0.7,0.892417,high
501.2,128.8,34.4,0.949038,0.955882,0.937755,0.953125,0,0.979649,no
508.3,156.9,32.2,0.914732,0.902143,0.933182,0.898529,0,0.960053,low
1665.8,862.4,60.8,0.882587,0.882463,0.966075,0.966094,0,0.948614,low
1417,700.7,55.3,0.974016,0.974418,0.993228,0.993289,0,0.960762,low
4011.3,2.7,2.7,0.00183486,0.00182529,0.00293621,0.00292634,0,0.0025424,no
1316,726,58.3,0.928821,0.92987,0.996452,0.99693,0,0.955319,low
633.7,168.8,29.1,0.983465,0.986585,0.983654,0.987121,0,0.961654,high
485,116.4,9.2,0.667188,0.667188,0.742857,0.742857,0.5,0.748079,no
737.556,102.667,13.6667,0.940299,0.940299,0.858586,0.858586,0,0.899668,no
3703,1287.1,105.1,?,?,?,?,0,0.746206,no
409.6,67.9,35,0.893333,0.996,0.901639,1,0,0.987059,high
290.7,48.4,22.1,0.98,0.97,0.985714,0.978572,0.1,0.954937,high
296,50,12.2,0.518987,0.52,0.53125,0.52381,0,0.511149,no
2694.2,1565.5,161.3,0.862455,0.865835,0.884792,0.885729,1.1,0.852087,low
1686,21.3,8,0.0289389,0.0285714,0.0986328,0.1,0,0.106762,no
994.3,143.5,43.2,0.546218,0.538462,0.502256,0.490698,0,0.419789,no
513,89.4,13.6,0.511173,0.414035,0.653125,0.535869,1.7,0.953411,high
446,94.1,24.9,0.435294,0.435294,0.442696,0.442696,0,0.471749,no
1651,19.2,7,0.0247117,0.0243902,0.0890688,0.0898204,0,0.0944882,no
682.1,123.5,28.5,0.997222,0.997222,1,1,0.1,0.973757,no
293.7,116.8,25.5,1,1,1,1,0,0.980934,high
685,56.8,17,0.0841121,0.0841121,0.192374,0.187817,0,0.280292,no
1143.8,260.3,41,0.965517,0.965517,0.991,0.991,0,0.953225,low
1144,271.8,40.9,0.955882,0.948276,0.987838,0.983,0,0.950611,high
456,53.8,15.7,0.126316,0.121212,0.257143,0.254237,0,0.377193,no
626,218.2,76.8,0.918919,0.918919,0.976562,0.976562,0,0.918211,low
754,2,2,0,0,0.00824176,0.00806452,0,0.00795756,no
3979.5,3280.5,285.6,0.488761,0.488724,0.519105,0.519109,0.4,0.84,low
504,32.3,15,0.130435,0.117647,0.296578,0.27957,0,0.248016,no
2287.11,1298,135.889,0.863825,0.863775,0.881197,0.881197,0.5,0.848814,no
1960,346.2,28.8,0.589044,0.592657,0.699242,0.701257,0.1,0.634902,low
1959.5,469.9,32,0.700769,0.69956,0.800905,0.799069,0.1,0.724923,low
372.6,117.4,17.3,0.697368,0.697368,0.732759,0.732759,0.7,0.606816,no
1387.6,663.2,45.7,0.885044,0.898696,0.929602,0.937687,10.1,0.95071,high
256.9,47.8,6.6,0.45,0.375,0.679612,0.615385,0,0.637991,no
313,139.5,27.3,0.927381,0.926785,0.966667,0.966667,0,0.9754,high
765,2,2,0,0,0.00934579,0.00934579,0,0.00784314,no
1330.3,637.9,43,0.840874,0.846023,0.911218,0.915865,6.9,0.946855,high
1306.6,667.4,48.4,0.884146,0.892593,0.924615,0.93077,10.3,0.949803,low
483,160.4,54.6,0.963855,0.955357,0.990536,0.985981,0,0.941615,high
478,165.3,56.5,0.96319,0.963636,0.990354,0.990476,0,0.941005,high
1557.9,368,61.9,0.986408,0.986408,0.983453,0.983453,0,0.937864,no
1581.8,808.9,86.9,0.884595,0.887319,0.878267,0.881496,0.7,0.866289,high
1876.4,669.3,80.6,0.873721,0.875714,0.862707,0.864445,0.4,0.868842,no
1838.7,632.1,78.1,0.873212,0.87364,0.863485,0.863182,0.6,0.869091,no
260.9,39.2,19.8,1,0.970588,1,1,0,0.957072,high
1534,646.9,49.8,0.959259,0.959722,0.97541,0.97541,0,0.944328,low
1200.6,155.5,26.1,0.991947,0.952727,0.993208,0.958421,0,0.949772,high
4049.1,3085.8,272.2,0.578388,0.579245,0.59807,0.598474,0.5,0.753077,high
1665.5,809.3,91.3,0.895791,0.890741,0.893291,0.889662,0.6,0.870543,low
792.5,123.3,30.9,0.678571,0.678571,0.75,0.75,0,0.453627,no
904.4,287,57.3,0.976491,0.978788,1,1,0,0.962959,high
314,56.4,26.7,0.936508,0.826087,0.944444,0.85,0,0.812102,no
696.1,36.4,29.3,0.978261,0.978261,0.97619,0.97619,0.1,0.989945,low
674.3,199.6,46.4,1,1,1,1,0,0.974195,low
1427,1215.1,112.9,0.661244,0.643064,0.6752,0.65807,0.4,0.856456,low
1430,668.4,135.5,0.959486,0.9625,0.98692,0.987279,4.2,0.902356,high
1536.5,1135.5,101.6,0.937355,0.940397,0.927419,0.929487,0.1,0.93772,no
1158.3,936.5,97.3,0.97236,0.976368,0.978924,0.982101,0,0.932163,low
1777,1288.6,127.9,0.961168,0.963804,0.985825,0.986005,0,0.950359,high
1780.5,530.5,46.4,0.54736,0.537946,0.689205,0.678815,0.4,0.575838,high
1053.6,1228.3,106.8,0.900877,0.900877,0.917961,0.917961,0.3,0.893127,no
1787.6,643.8,60.3,0.724382,0.726829,0.819312,0.819428,0.3,0.782881,low
1801.7,720.3,60.1,0.727165,0.727612,0.827606,0.823419,1.1,0.797354,high
474.5,193.7,45.9,0.941509,0.941509,0.947826,0.947826,0,0.915268,no
1761.8,270.6,57.5,0.494364,0.494612,0.479652,0.478776,0.1,0.479962,high
3799.4,2480.9,246.1,0.893201,0.880649,0.900566,0.888303,0.3,0.833552,low
2892.7,1213.6,85,0.607853,0.604853,0.736605,0.735245,0.1,0.629453,no
